Y,DCP,VP,FP,COP,GOP,CFP,USP
1.0,0.686726434612174,4.25,1.98,-1.74,-1.04,-0.66283694211224,-2.29
1.0,-0.01,-4.28,-0.790797987059669,2.25,-1.54,-1.60142348754448,-0.41
0.0,-0.29,0.32,0.579710144927536,-4.32,-0.35,-1.85352622061483,1.44
1.0,0.73,8.07,-4.03,2.87,-4.94,0.230308613542146,-4.06
0.0,-1.48,-4.07,2.4,-1.48,0.967883853937527,3.26286764705882,1.34
0.0,1.18,-2.63,1.25,1.4,-0.980392156862745,-0.400534045393858,-1.97
1.0,0.35,-2.54,1.01,1.02,1.14,0.2,0.12
0.0,-0.13,5.7,1.43,0.04,1.22,0.267618198037467,-0.02
0.0,0.28,1.86,1.48,-0.74,0.19,-0.0889679715302491,-3.36
1.0,0.05,2.42,-0.91,0.29,-2.18790218790219,2.44879786286732,-1.47
1.0,-0.39,0.82,-0.07,-0.91,3.1140350877193,-0.738809213385485,0.55
0.0,-0.11,1.53256704980843,-0.63,1.87,2.28,0.175131348511384,5.56
0.0,0.04,2.97169811320755,0.71,1.14526823387583,-0.08,0.0437062937062937,1.33
0.0,0.06,-1.19,1.41,0.941597139451728,1.44,-0.61,3.6
0.0,0.58,-9.32,5.2,2.13,-0.74,2.06593406593407,1.83
0.0,0.24,-5.32,4.48,0.42,1.92,0.430663221360896,3.63
0.0,1.96,-1.4,2.21,0.24,-0.2,0.257289879931389,2.58
1.0,0.08,0.16,1.23,-0.39,4.06,-2.30966638152267,-1.75077239958805
1.0,-0.33,4.32,-2.07,1.26,-0.62,-1.0507880910683,-1.0
0.0,-0.53,-3.2,3.48,0.0,1.81,-1.32743362831858,0.911016949152542
1.0,0.09,0.92,-0.12,-3.34,0.14,-4.2152466367713,0.356917908880957
1.0,-0.651049921458408,10.57,-1.86634557495485,-0.02,-2.22,0.936329588014981,-1.33891213389121
0.0,-0.802261789756361,-1.9893255701116,4.29447852760736,-2.97,-1.14,-2.50463821892393,-1.29
1.0,0.08,11.7821782178218,-2.88235294117647,-2.31,-2.59,-3.13986679352997,-2.41
1.0,-1.59320191002118,-3.63,1.03,1.75,0.66,3.33988212180747,-0.24
0.0,-0.141697283077063,-13.83,-3.36,-0.42,0.77,-1.42585551330798,2.32
0.0,1.57,-3.79,0.99,0.28,0.44,-1.30183220829315,3.21
1.0,0.2,1.83,-0.491400491400491,-0.6,0.96,-1.07,-0.84
1.0,-0.22,12.3,-3.1,3.21,1.13,4.39506172839506,-1.92
0.0,-1.27,7.71,2.5,2.23,-0.77,1.27719962157048,1.7
1.0,0.5,-3.11,-0.248447204968944,-1.89,-0.2,-1.07426436244745,1.16
1.0,-0.36,9.34,-0.75,3.14,2.62,-0.0944287063267233,1.5
0.0,-0.42,-9.26,3.26,1.44092219020173,1.53,2.17391304347826,3.46
0.0,2.27,-9.22,1.94,1.35227272727273,1.62,0.0925069380203515,0.44
0.0,0.95,-7.12,0.119189511323004,0.21,1.33233252017264,1.29390018484288,1.07
1.0,0.17,0.06,-0.892857142857143,-0.77,1.53703703703704,-0.958029197080292,2.64446620959843
1.0,-0.17,-0.17,-0.54,-0.46,-1.22,-0.74,1.06870229007634
0.0,-0.03,-1.39,0.79,0.1,-2.23,2.92343387470998,-1.74
1.0,0.12,-2.76,0.42,-0.66,0.81,-0.135256988277728,1.73
0.0,-0.02,2.09,-0.18,0.93,-0.14986886474335,0.36,1.27
0.0,0.35,-0.34,-1.55,-0.37,1.08818011257036,2.83400809716599,1.06
0.0,0.16,0.34,-0.3,0.39,-1.35,1.48731408573928,1.88261351052049
1.0,0.42,1.87,0.79,-1.03814037463327,-1.17,0.258620689655172,1.03260869565217
0.0,-0.17,-3.07,1.33,0.364880273660205,-1.71,0.7,2.55
1.0,0.36,-7.36,0.178890876565295,0.9,0.0,1.9,2.99003322259136
1.0,-0.06,1.86,0.297619047619048,1.14,0.5,0.251466890192791,-1.68081494057725
0.0,-0.12,0.49,0.83,0.73,-0.4,0.334448160535117,1.74
0.0,0.48,-6.31,0.0,1.14,-0.89,1.08333333333333,-0.44
0.0,0.23,6.6,-1.24,-0.557316140312534,0.8,0.453421269579555,-0.954653937947494
1.0,0.12,7.29,0.54,0.538461538461538,-0.0581057524694945,0.533442757488716,-0.0516351118760757
0.0,-0.16,-0.85,-0.83,-0.4,2.63565891472868,1.06122448979592,0.36
0.0,0.18,-1.37,0.06,-1.4,0.23,-1.05008077544426,0.39
1.0,0.09,1.39,-0.3,1.71,-0.904295403165034,0.530612244897959,0.87
0.0,-0.14,1.31,0.6,0.19,1.10266159695817,0.690215184734064,-1.02
0.0,0.07,-0.79,2.74,-2.37,-1.11,-2.70161290322581,3.1
0.0,0.81,-1.31,0.75,1.02931304542403,-1.75,-0.5,-0.08
0.0,0.18,-2.07,2.93,-2.12624584717608,-3.42558544610025,0.0,0.66
1.0,0.27,2.23266745005875,1.84,-0.4,-1.28256513026052,-0.87463556851312,-2.51
1.0,-0.22,-1.49425287356322,0.27,1.39,-0.324807145757207,0.378151260504202,-4.94
1.0,-0.19,2.33,0.22,2.08,-0.10183299389002,1.46504813729594,-1.31813323833274
0.0,-0.32,-3.71,-0.16,0.82,1.88,-0.0825082508250825,3.03249097472924
0.0,0.3,-3.85,2.35,-0.500762029174831,0.0600360216129678,4.58298926507019,-0.79
1.0,0.72,0.92,-0.16,0.153172866520788,-5.12,0.47,-1.81882394490553
0.0,-0.200247715100413,-5.67,-0.16,-0.17,-0.76,1.45383104125737,-1.6726618705036
0.0,0.472898677963501,2.65,0.268096514745308,-0.57,2.29,-1.27807900852053,1.76
1.0,0.43,9.07,-4.3,-2.2,-0.95514950166113,-1.5300117693213,-5.93
1.0,-0.11,3.93,-0.670391061452514,0.28,-1.50943396226415,3.7,3.4
0.0,-0.0210565660546168,2.67,0.96,-1.39,-0.06,0.0,-1.52
0.0,0.414791758297527,-4.44,-0.11,-1.91,-1.24,-1.72943889315911,2.16
1.0,0.92,-0.34,-0.22,1.32,-0.52,0.16,5.25349008082292
0.0,-0.03,-5.4,2.68,-1.94,3.62020377194884,1.13237016790316,3.80453752181501
0.0,0.07,-2.94,2.29,4.32,-2.99163179916318,-0.8,-2.02
1.0,0.04,24.09,-13.41,3.19,2.00560707353893,-0.0389105058365759,-4.25531914893617
0.0,-1.38559095500103,-2.54,-1.97,-1.54,0.443974630021142,2.1,3.35125448028674
0.0,0.577061325980869,-9.73,-0.38,0.1,1.58,1.14,3.64
0.0,1.25,-1.87180941576858,-3.08370044052863,-0.35,-1.51,-0.716170373162458,-0.18
0.0,0.02,-3.52601156069364,2.33766233766234,-1.67,2.4,0.2,1.64
0.0,0.17,-4.55,-0.25,-1.74,-1.15,1.5,-4.07
0.0,0.25,2.2,2.48,-0.62,-0.58,-0.485436893203883,1.32
0.0,0.57,-2.89,0.81,-0.26,1.8,1.05,-0.05
0.0,0.59,0.38,-0.92,0.02,-1.38,3.12,-2.87
1.0,0.06,1.39,-0.87,-1.33,-0.62,0.108030248469571,1.07
0.0,-0.09,-2.49,2.7,-0.9,-0.48,0.0,1.88
1.0,0.36,1.66,-1.77,-0.58,2.19,-2.12230215827338,2.43
1.0,-0.04,2.63,0.0621504039776259,0.79,1.36,0.37,3.25
0.0,-0.34,2.14,-0.31055900621118,1.61,1.08,1.35481508604907,1.67
0.0,0.5,-0.78,-0.5,-0.185270958777212,1.85,1.40895953757225,0.46
0.0,0.24,-0.96,-1.25,8.54988399071926,1.50078988941548,-3.14,-2.8
1.0,0.59,26.5976871576385,-3.42,4.84129528695095,0.233463035019455,-3.42037513791835,-6.92
1.0,-1.44,6.39423076923077,-2.43,-0.835881753312946,1.96,3.57958872810358,-1.02
1.0,-0.88,-3.66,-1.07671601615074,0.62,-2.78,0.477941176470588,0.25
0.0,-0.307952069176873,-9.85,2.51700680272109,-0.93,1.59,3.44,-0.65
0.0,0.51331979947798,-4.53,-0.13,2.74,1.81,1.49,1.29
1.0,0.79,14.5,-2.59,2.61,1.8,-2.44,-4.38
0.0,-1.38,-1.47548786292242,0.0,-0.31,0.2,1.60771704180064,1.32799708932145
0.0,0.0728146080368087,-10.1,0.68,2.46,-2.37564959168523,0.738396624472574,1.8850987432675
1.0,1.6,2.47311827956989,-2.3,0.98,0.437262357414449,-1.68,-1.64
1.0,-0.720497299766687,8.39,-2.84,-0.4,0.3,-1.31345402910898,-2.58
0.0,-0.66,-4.07,3.28,-0.61,-1.4,-1.43884892086331,2.46
1.0,1.03,2.02,-1.24,-1.60950373634796,-1.11,-1.45985401459854,-3.36
1.0,-0.01,8.21,-1.61,-1.49951314508277,-2.54,-4.25925925925926,-2.04
0.0,-1.87,-8.23,2.13,0.03,0.89,0.657640232108317,4.53
1.0,0.498889826202104,5.23,-0.417827298050139,-3.96,0.373942137374533,-2.22905457340507,-0.33
1.0,-0.425425924080901,15.1,2.58741258741259,0.82,-3.47058823529412,-4.40251572327044,-1.69
1.0,-1.15,20.8881578947368,-3.34,3.51,-1.73,1.31578947368421,-0.19
0.0,-2.04227264829082,-10.3061224489796,0.56,-0.35,0.17,5.88474025974026,1.5
0.0,1.38883865912359,-7.32,1.61,1.25,1.93974411886092,3.6412418551169,-2.39
0.0,0.71,-15.67,0.69,1.63197498289847,1.86234817813765,-0.443786982248521,1.37
1.0,1.5,-1.94,-1.71,1.68269230769231,-0.2,0.780089153046062,-1.37
0.0,-0.15,-5.15,-0.21,-0.141843971631206,3.6,-0.29,1.37
0.0,0.56,-6.10328638497653,5.1,-0.2,-0.81,1.77,0.92
0.0,0.7,-0.5,-0.2,-1.34724857685009,-0.19,-2.91,0.68
1.0,0.41,8.54,-1.0,0.78,-1.09,-1.05,0.69065794256634
0.0,-0.19,-6.58,-0.13,-0.5,-0.51,0.0378071833648393,2.49097472924188
0.0,0.67,-2.48,0.13,2.35,1.7,-0.340136054421769,-0.83
1.0,0.58,0.17,0.34,1.14,0.7,9.97345468335229,-4.21
0.0,-0.25,-1.91657271702368,1.68,0.49,-1.23,1.24137931034483,0.33
0.0,0.46,0.6,2.57,-0.12,0.23,2.79291553133515,-0.18
1.0,0.19,-1.42857142857143,1.54,0.45,5.62,0.4,1.15
0.0,-0.04943536426928,-2.02898550724638,-0.38,1.35073049710558,-0.18,-0.627062706270627,-0.11
1.0,0.265049742211895,1.24260355029586,-1.27,2.25747960108794,-0.76,-0.2,-1.59
1.0,-0.14,4.44,-1.29,-2.54,1.12,1.16472545757072,-1.6942841184137
0.0,-0.24,-7.16,-3.07,-3.34,-2.37,-1.74342105263158,-2.04545454545455
1.0,0.01,3.01,0.34,0.81,-1.39,-0.033478406427854,-2.32
0.0,-0.95,-0.99,0.47,0.93,-0.34,-0.703281982585399,0.2
0.0,0.06,-3.84,-1.13,1.43,2.42,-0.236087689713322,0.45
0.0,0.12,-5.84,-0.68,-2.32,-0.17,-0.777552400270453,-0.65
1.0,0.46,10.7,-0.61,0.96,0.26,1.87393526405451,-0.06
0.0,-1.14,-6.66,0.27,3.05,1.42,-2.50836120401338,4.46
0.0,0.53,-4.8,2.93,0.75,1.07,-0.0343053173241852,0.02
0.0,1.52,-2.52,2.25,-0.01,1.5,2.40219629375429,-1.93
1.0,0.42,7.35,0.71,-0.06,-6.78,0.703753351206434,0.19
0.0,-0.21,-0.95,0.77,0.49,-3.22,-0.166389351081531,-4.07
0.0,0.93,-1.73,-0.51,0.09,1.3,-4.6,-4.73
0.0,0.76,-4.76,-0.513478818998716,0.95,-0.24,0.593990216631726,0.61
0.0,0.57,0.89,-0.193548387096774,-0.36,0.57,1.18,0.1
1.0,0.37,8.41,-0.13,-2.18,-2.67,-1.68211465842774,-1.93
0.0,-0.02,4.44027517198249,-0.45,-1.63,-2.07,-0.593575418994413,1.47
1.0,0.0,2.27544910179641,-1.5,-8.64152325155621,-1.05,-1.7913593256059,-1.43218197135636
1.0,-0.66,6.55737704918033,-0.46,-2.625250501002,-2.66,-3.0758226037196,-1.45299145299145
0.0,-1.1,1.1,0.2,5.53,0.02,0.774907749077491,-1.0
0.0,0.43,-6.73913043478261,-0.2,1.3,1.77,2.67301354815086,2.17
0.0,0.36,-7.28,0.46,-5.46,-0.04,-4.52924393723252,0.21
1.0,0.6,6.54,0.0,0.77,-4.41,-1.49,-2.31
0.0,-1.02,-5.43,0.73,0.69,-0.88,2.35,-0.153273483687322
1.0,0.52,6.49,-1.18,-2.29,-0.31,2.07,-2.08333333333333
1.0,-0.79,6.85,0.33,-0.47,0.36,0.980036297640653,0.54
1.0,-0.38,-3.78,-1.06,3.29171396140749,0.15,3.7,0.22
0.0,-0.55,-7.52,1.0,-1.65834165834166,0.24,2.9,1.51
0.0,0.65,-4.37,0.0,1.07,0.49,0.101010101010101,-0.5
1.0,0.36,12.31,-0.793650793650794,-1.79917579656247,0.0658327847267939,0.908173562058527,-1.06
1.0,-0.74,4.82,-1.33333333333333,1.93449334698055,-0.153508771929825,-3.1,-1.69039145907473
1.0,-1.05,-2.46,-0.945945945945946,1.74,2.81,0.76,0.0678733031674208
0.0,-0.2,-4.21,-0.55,-1.08,0.66,1.53636053260498,1.49
0.0,0.31,-5.74,-0.14,0.36,0.11,-0.369872225958305,1.0
0.0,0.07,-0.68,0.274725274725275,2.09762401829208,0.47,0.30374620317246,0.73
0.0,0.31,-3.32,2.19178082191781,-2.34664070107108,0.78,-0.269179004037685,0.96
1.0,1.03,18.4466019417476,-4.62,0.109681922424968,-1.01,1.82186234817814,-4.66
1.0,-2.22,-1.14754098360656,-0.35,-0.179282868525896,-2.24,-0.46388336646786,0.41
1.0,-0.34,-0.77,-1.2,-1.21,-0.84,-2.5965379494008,-1.93
1.0,-0.79,3.01,-0.71,0.08,-0.74,-0.307587149692413,-0.97
1.0,-0.5,-2.27,0.29,1.67,-0.35,0.719917723688721,-0.05
1.0,-0.16,3.98,-1.7921146953405,1.18,-2.23,3.4,-1.87
0.0,-0.18,-5.43,0.7,-2.59,0.180505415162455,2.33706385780118,1.59
1.0,0.63,6.13,-3.26086956521739,-2.00423003323598,-1.89189189189189,0.0,1.43
0.0,-1.42,3.98,-1.57,2.12744090441932,-0.39,-3.1843036346092,-2.7
0.0,0.01,-6.88,2.21,-4.59,1.2,-3.6,2.44
1.0,1.03,16.76,-2.08,0.15,0.05,-3.68711233631978,-1.53
0.0,-1.48,6.61,-2.43,-2.04,-1.93,-1.07,-2.05
0.0,0.54,-3.87,-0.47,0.27,0.23,0.614828209764919,-1.42
0.0,0.36,-8.51,1.33,0.150117949817714,-0.02,0.970524802300503,0.97
0.0,0.63,-5.65,2.94,2.15203426124197,2.36,-3.52438590245639,1.59
1.0,0.91,-1.8,0.3,-4.6,1.29,-5.68265682656827,1.11559458817944
1.0,-0.66,4.16,0.82,0.15,-1.72,4.69483568075117,1.19718309859155
1.0,-0.492746705731866,9.38310005184033,-1.71,-0.6,-2.16,-2.84005979073244,-2.99
0.0,-0.957842323651452,-2.55924170616114,1.66,2.52,0.28,1.69230769230769,0.55
0.0,0.91,-6.76,-0.97,2.02,1.69,3.55521936459909,3.0
0.0,1.21,-9.91,0.68,0.69,2.71,-10.1533966398831,5.86
0.0,0.6,-4.34,2.76,-0.5,0.47,0.934959349593496,0.41
0.0,1.25,-3.93,1.67,2.05,-1.13,4.55094643576319,1.89
1.0,1.36,1.2,0.570613409415121,-0.25,2.68,-0.231124807395994,-0.13
0.0,-0.1,1.74,-0.99290780141844,2.09,0.37,0.0,-3.46
0.0,0.45,-2.39,1.15,-2.50329380764163,0.09,0.8,1.37
1.0,0.74,0.0,-1.7,-1.09147609147609,0.11,1.7,-1.72
1.0,-0.489720892897435,15.3,-4.03,2.4,-0.78,0.52750565184627,-3.37
1.0,-1.19647315362007,8.05,-1.5,0.64,2.53,5.24737631184408,-0.92
0.0,-0.47,0.2,1.14,-2.41,3.17,1.35327635327635,2.18
1.0,0.36,4.47011551983928,-1.36,1.62,-1.2,-3.47856640899508,-2.95
0.0,-0.44,-6.10576923076923,0.0,-1.35,0.75,-0.546050236621769,0.54
1.0,0.34,7.27,-1.4514896867838,1.63661002814552,1.49,1.97657393850659,-1.98
0.0,-0.76,-8.31,1.47286821705426,0.656410256410256,-0.96,-1.54343144292893,1.83
1.0,1.63,-0.62,-0.08,1.01,1.3,-2.19,1.02
0.0,-0.12,-8.01,1.53,0.75,0.79,0.3,2.95
1.0,1.21,-0.23,0.23,-0.670872133773906,1.35,-0.15,0.36
1.0,-0.34,10.45,-1.05,0.393145161290323,-0.98,0.558243394119836,-1.16
1.0,-0.696781682432837,4.55,-1.75,-2.19901596545838,0.06,0.222057735011103,-8.29
1.0,-0.7,13.59,-4.4,0.0410677618069815,-2.51,0.443131462333826,-1.99
1.0,-1.58983465719565,3.31,-0.4,-1.78571428571429,-0.76,-2.61029411764706,-0.2
1.0,-0.51,6.36,-0.89,-0.846394984326019,-1.25,0.45,0.65
1.0,-0.79,-6.3,1.15,-1.16,0.95,1.7662532882375,-1.63
1.0,-0.09,4.78,-4.05,-1.98,1.19,3.4711964549483,-3.91459074733096
0.0,-2.19,-5.69,-1.69,-5.77,1.09,-2.67665952890792,-1.3
1.0,0.25,35.41,-6.78,0.29,-5.92,-0.403373670700403,-9.19571045576408
0.0,-4.31,1.07391029690461,-0.18,-6.41,-0.76,-1.25184094256259,-1.86
1.0,0.54,50.0,-8.39,-2.47202066166523,0.61,-1.8,-13.18
0.0,-5.55,-26.9583333333333,9.87,4.52711223203026,3.47,2.69552012148823,4.82
1.0,3.98,22.62,-4.58,3.41,4.02,-0.0369685767097967,-4.6
0.0,-4.62,-9.28122819260293,5.09,-0.4,0.42,3.18047337278107,5.72
0.0,3.95,-6.76923076923077,1.1,2.93,-0.62,0.752688172043011,1.9
0.0,1.13,-12.35,2.62,-1.4,2.26,-0.391319815012451,2.57
1.0,1.89794676023292,3.07,-1.15,1.07,-1.01,1.17857142857143,-5.49
0.0,-0.67030105635336,-3.87,-0.98,-5.94,0.52,-1.87080833039181,-0.17
1.0,0.04,35.12,-6.57,-0.15,-1.09,-0.287769784172662,-9.34
1.0,-3.68,0.89,-3.76,2.26,1.8,2.66955266955267,-3.37
0.0,-1.57,-1.42,0.2,1.57,2.5,1.19465917076599,-2.96
0.0,0.34,-14.54,3.0,-0.33,-2.61,1.04166666666667,6.53
0.0,2.97,-1.02012682657844,1.36,0.164396430248943,-3.35,-0.5,-0.07
1.0,1.29,10.7520891364903,-1.63,0.082063305978898,2.04,0.794747753973739,-2.64
0.0,-1.51,-10.49,1.16731517509728,2.23,2.08,3.05107987658553,3.92
0.0,1.21,-9.3,5.09615384615385,1.86776670104274,-1.61,-0.632069194943446,9.04
0.0,2.26,1.89,-0.55,-0.101237345331834,1.27,1.2387010378306,0.199733688415446
0.0,0.18,-3.86,2.3,0.14,-0.2,-3.73677248677249,0.0332225913621262
1.0,0.46,0.63,-2.43,-2.79,1.81,0.34,-3.52
1.0,-1.03,6.6,-3.96,-0.5,2.32,0.62,-4.78
1.0,-2.2,9.08018867924528,-1.92,3.86,1.36,-0.170125893160939,-0.98
0.0,-0.89819986370422,-9.78378378378378,3.33,-0.32,1.66,-1.60190865712338,9.24
1.0,2.47376406057831,2.82,-2.08,-2.03,1.28,-0.28,-3.04
1.0,-1.04,12.24,-2.8,1.09,-1.14,-0.382077110107676,-5.54981041020338
0.0,-2.69,0.18,0.6,2.29,-2.24,-1.67364016736402,-1.27737226277372
0.0,0.63,-4.35,0.59,-1.44,0.58,0.0,2.77264325323475
0.0,0.4,-6.258466540233,1.47,0.551119109211562,-1.7524235645041,-0.673758865248227,0.863309352517986
0.0,1.27,-7.60115606936416,3.0,-1.61073825503356,0.32258064516129,-1.21,1.43
0.0,1.66,-3.1,-0.09,-2.5693497044111,1.34,-2.20455366823274,-2.46
1.0,0.66,5.65,-0.75,1.38856476079347,-0.3,2.03252032520325,-1.58615717375631
0.0,-0.94,0.4,-1.14,-1.12,1.07,-0.72,-3.44322344322344
1.0,0.07,13.57,-4.32,-6.3,-1.24,-5.50893834367019,-5.99
1.0,-2.49,10.8,-3.51,-0.82,-8.55,-1.46718146718147,-11.26
0.0,-3.51,-0.24,2.49,0.49,-4.8,-1.25391849529781,1.09
0.0,0.35,-5.41,2.23,5.25,2.09,2.53968253968254,4.72
0.0,2.53,-3.36,0.4,-3.84,0.53,-2.6702786377709,2.58
1.0,1.33,8.94,-1.88,1.15,-3.72,-0.914512922465209,-5.9
0.0,-1.60660334617436,-5.45,0.704934541792548,-3.57925493060628,0.83,-4.89566613162119,2.67
1.0,1.2994396461688,10.61,-3.3,-2.00757575757576,0.86,-3.41772151898734,-4.59
1.0,-2.16,5.8,-3.1,-2.5,-0.94,0.830056793359546,-8.27
0.0,-2.36480357139585,-10.19,7.58,5.3,-3.46,2.4263431542461,5.99306587419515
0.0,1.43975298677653,-7.37,4.76,3.65,3.72,2.19966159052453,5.04672897196262
0.0,1.21,-4.07,4.07,0.47,3.13,-1.28311258278146,2.75800711743772
1.0,1.68,-0.192996967190516,-2.73,2.93,-2.26,0.377358490566038,-5.02164502164502
0.0,-0.18,-8.78453038674033,4.86,0.47,2.81,0.208855472013367,5.06
1.0,2.97,-0.48,0.27,-0.28,-0.21,4.84,0.87
0.0,-0.147640463982899,-4.87,1.25,-1.57,0.71,-1.07355864811133,3.61
1.0,0.898277024955546,-1.7914267434421,-0.35,3.0511694170723,-2.46939199003943,1.64790996784566,-0.58
0.0,-0.35,-8.01302931596091,1.94,-0.483870967741935,2.63829787234043,0.47,2.88
1.0,1.45,18.24,-1.3840830449827,2.27,-2.1558872305141,-0.79,-6.74
0.0,-2.12538290642184,-5.48,3.33333333333333,-2.52,-0.169491525423729,1.15033716779056,3.35
1.0,1.57980170220233,9.13,-1.87,-0.940657298803856,-4.92359932088285,-0.862745098039216,-6.15
0.0,-0.63,0.99,1.21107266435986,2.5,-1.04910714285714,2.61075949367089,2.2
0.0,0.32,-9.95,4.78632478632479,4.4279176201373,0.59,-0.3,2.59
0.0,2.31,-6.58,2.04,2.08,3.79,0.0773395204949729,5.99
1.0,0.89,10.12,-0.64,-3.18772136953955,1.98789974070873,-2.16383307573416,-9.5680258377069
0.0,-1.74,-7.32,-4.51,4.16851441241685,1.3771186440678,0.750394944707741,-0.401785714285714
0.0,1.39,-14.74,1.77,-0.68,2.32,1.18,11.92
0.0,2.86,-3.65,-0.662251655629139,-0.14,3.86,-1.12359550561798,11.57
1.0,0.18,22.14,-2.66666666666667,-1.07,-2.65486725663717,-1.01880877742947,-8.97
1.0,-2.26,16.05,-5.14,0.35,-0.363636363636364,1.4,-3.31
0.0,-2.48,-5.84,0.63,1.69,2.43,0.039032006245121,5.91
0.0,1.53,-6.84178375076359,1.52,0.2,2.99,0.585251658213032,2.23
1.0,1.76,-1.11475409836066,-0.44,1.34,-1.17,0.543056633048875,5.16
0.0,-0.51,-1.03,-0.44,1.34003350083752,2.7,0.617283950617284,-1.97
0.0,0.71,-7.94,3.48,-1.09504132231405,-1.42,-0.80521472392638,0.62
1.0,0.84,31.59,-4.91,2.13,-1.75,-0.23,-8.24
0.0,-3.2,-9.26,-0.45,1.24,-0.0977517106549365,-1.35606354126308,0.67
0.0,0.96,-8.44,1.36,-0.86,4.05088062622309,-0.981932443047918,2.75
1.0,2.18,3.63,-1.08,1.25,-1.77,0.16,0.96
0.0,-0.61,0.29,-1.36,3.24,0.134022592379858,0.87,2.8
1.0,0.14,7.34,-2.85,-3.67,-1.60611854684512,-4.16,-2.17
1.0,-1.58,2.98,-3.69,-1.43,-4.24,-1.4338385907415,-3.32
0.0,-1.13,-7.2732541292379,-0.688298918387414,-0.5,-0.89,-1.3715710723192,0.08
1.0,0.22,2.84375,-0.495049504950495,1.12,-1.54,0.17,-4.59501557632399
1.0,-2.11,-2.86,0.4,-1.88,2.02,-1.68,-1.02040816326531
1.0,-0.46,7.82,-3.37,2.12,-3.0,0.299529311082585,-8.16
0.0,-2.28,-6.79,2.56410256410256,1.61,4.1,0.383959044368601,8.49
0.0,2.59,-4.64,-0.1,0.57,0.79,0.0,-2.03
0.0,0.28,-9.26892950391645,6.10610610610611,-0.159426066161817,5.91,0.42,15.3358681875792
1.0,4.24,-1.40287769784173,-0.0943396226415094,0.758483033932136,-0.13,-0.93,-0.183150183150183
1.0,-0.21,0.4,2.92728989612842,0.03,-3.39,-0.897052541648868,2.06
0.0,-0.01,1.16,1.92660550458716,0.29,-1.47,-1.72413793103448,2.52
0.0,0.65,1.04,-0.54,-0.78,1.85000994629003,1.49122807017544,-0.84
0.0,0.43,1.92,0.27,-2.14,-0.0390625,-0.605012964563526,0.28
1.0,0.38,6.7,-2.98,1.09,-3.11,0.347826086956522,-6.14
0.0,-1.62892729558057,-13.76,2.6,-1.65,0.44,-0.0866551126516464,3.27
1.0,1.5549647015678,-2.69,-1.63,2.42,-3.87,1.2,-5.09
1.0,-1.34,-1.01,-3.41,-5.18,-2.57,-1.11396743787489,-1.15
1.0,-0.55,2.48,-3.15,-1.14,-4.24,-0.12998266897747,-1.47401086113266
0.0,-1.1,-3.57,0.99,-0.36,-1.07,0.216919739696312,-0.354330708661417
1.0,0.38,-3.27,0.0,0.37,1.67,1.16883116883117,2.21
1.0,-0.02,2.59,-2.24,3.56,-0.734475851324282,2.05,-7.81
0.0,-0.84,-6.82,3.09,1.49,3.34080717488789,0.79664570230608,5.12
0.0,2.87,-7.71,3.19,0.87,0.41,1.74708818635607,0.16
0.0,0.03,-1.26,2.63,0.15,-0.84,0.44971381847915,3.5
0.0,0.51,-2.03,0.09,1.67,0.28,1.71,0.85
1.0,1.02180424252135,5.69,-1.28,-1.95,-1.12994350282486,0.88,-0.0381533765738268
1.0,-0.0215552301935904,7.35,-2.68,0.29,-2.76923076923077,0.79,-3.2824427480916
0.0,-1.14,-3.7,1.52,-0.82,2.12,0.0,1.3
1.0,1.12,3.3112582781457,0.75,4.18,0.15,2.79417552144825,3.08
0.0,-0.57,-1.83760683760684,3.44,0.25,4.99,0.0765696784073507,6.46
0.0,1.47,-3.27,1.52740341419587,-1.37,1.49,-2.1,0.96
1.0,0.17,-3.33,2.56637168141593,-0.25,-0.41,0.117279124315872,-2.29
1.0,-0.0219029473958845,-3.96,1.04,-0.25,-1.0,0.39,-1.7632241813602
0.0,-0.449269876044041,2.13,0.768573868488471,0.92,0.36,0.816802800466744,-1.9047619047619
0.0,0.27,-1.8,0.0,-1.34,1.3,-0.308641975308642,1.9
1.0,0.56,1.74,2.28813559322034,-1.75473381580252,0.91,-5.3405572755418,4.65
0.0,-0.1,-2.76,0.58,-0.4,0.08,-2.1,0.39
1.0,0.17,2.15,-0.82,2.03647416413374,-0.96,0.459482038429407,-4.33
0.0,-0.39,6.16929698708752,-0.17,-0.12,-0.703351261894911,-1.45530145530146,-0.36
0.0,0.48,-5.9009009009009,2.66,-0.2,-0.104166666666667,0.210970464135021,3.04
0.0,0.78,-4.88,2.19,-1.92,-3.11,1.26,0.43
0.0,0.36,-8.0,-0.16,1.14,-1.36,1.78794178794179,-1.63
1.0,0.76,2.13,0.56,-0.63,2.44,0.408496732026144,2.23
1.0,-0.09,1.29,1.26,0.45477513895907,-3.13,1.8,1.83
0.0,-0.26,-3.17,0.86,0.3,6.44,1.23900879296563,4.97237569060773
1.0,0.66,1.42,-1.08,-0.140421263791374,0.93,-0.355309909198579,-3.38815789473684
1.0,-0.19,-0.22,-4.53,-0.78,1.33,-0.554675118858954,1.74
1.0,-0.58,4.69508904479223,0.66,-0.3,-0.67,0.557768924302789,-3.85
1.0,-0.05,0.206185567010309,1.06,-0.88,0.16,1.10935023771791,5.08
0.0,-0.16,-4.58,-0.72,-1.28,0.0,-0.587774294670846,3.25
1.0,0.66,-3.07,-0.57,1.54,1.16,0.591249507292077,0.87
